primaryName,num_movies,avg_rating
Jaroslav Soukup,18,4.888888888888889
John Hayes,25,4.888
Erazm Karamyan,8,4.8875
Akbar Sadeghi,8,4.8875
Tomás Svoboda,8,4.8875
Terry Bourke,7,4.885714285714286
Ahmad Reza Mo'tamedi,7,4.885714285714286
Josh Stolberg,7,4.885714285714286
Vicente Pérez Herrero,6,4.883333333333334
R. John Hugh,6,4.883333333333334
Gabriela Sobarzo,6,4.883333333333334
Cevat Okçugil,6,4.883333333333334
Jérôme Cornuau,6,4.883333333333333
John G. Thomas,5,4.880000000000001
Ron McLellen,5,4.880000000000001
Ahmet Yasar Gümüs,5,4.88
Charles R. Rondeau,5,4.88
Tony Randel,10,4.88
Joshua Land,5,4.88
Chris Crow,5,4.88
Hiroshi Takahashi,5,4.88
Denys Granier-Deferre,5,4.88
Roberto Schlosser,5,4.88
Danu Umbara,5,4.88
Justin Viggiano,5,4.88
Nick Cohen,5,4.88
Baiju Kottarakkara,5,4.88
Aldo Grimaldi,10,4.88
Sam Salerno,5,4.88
Piero Regnoli,10,4.88
Shaan Davis,5,4.88
Emimmo Salvi,9,4.877777777777777
Donn Greer,9,4.877777777777777
Brett Varvel,4,4.875
Mikhail Pogosov,4,4.875
Kei Morikawa,4,4.875
Jeff Kwitny,4,4.875
Ulrik Wivel,4,4.875
Frank Lin,4,4.875
Fredric Hobbs,4,4.875
B.H. Tharun Kumar,4,4.875
Gabriela Guillermo,4,4.875
Colm O'Murchu,4,4.875
Raymelle A. Adams,4,4.875
Anton Bogdanov,4,4.875
Arthur Spjuth,4,4.875
Tim Brown,4,4.875
Robert Freeman,4,4.875
Meosha Bean,4,4.875
John Patrick Brennan,4,4.875
Robin Bain,4,4.875
Maclain Nelson,4,4.875
Vladimir Chubrikov,4,4.875
Lee Friedlander,4,4.875
Brian Cavallaro,4,4.875
Sri Kishore,4,4.875
Wigbert Wicker,4,4.875
Will Ashurst,4,4.875
Sophia Takal,4,4.875
Jean-Pierre Vergne,4,4.875
Glen Baisley,4,4.875
Rahbar Ghanbari,4,4.875
Kenneth Muller,4,4.875
Kim Jun Ok,7,4.871428571428572
Badri,7,4.871428571428572
August Rieger,7,4.871428571428572
Mac Ahlberg,13,4.869230769230769
Mats Arehn,16,4.86875
Shane Stanley,6,4.866666666666667
Holger Tappe,6,4.866666666666667
Nnegest Likké,3,4.866666666666667
Nishant Bhardwaj,3,4.866666666666667
Yoshinori Kobayashi,3,4.866666666666667
Rein Liblic,3,4.866666666666667
Pepe Romay,3,4.866666666666667
Marco Enríquez-Ominami,3,4.866666666666667
Ajay Bhuyan,3,4.866666666666667
Kirk Bowman,6,4.866666666666667
Matthew George,3,4.866666666666667
Michael Angelo,3,4.866666666666667
Latif Lahlou,3,4.866666666666667
André Gordon,3,4.866666666666667
Danièle J. Suissa,3,4.866666666666667
Roger Mende,3,4.866666666666667
Evgeniy Lavrentev,3,4.866666666666666
Kuba Czekaj,3,4.866666666666666
Anthony D'Souza,3,4.866666666666666
Andrée Pelletier,3,4.866666666666666
Gordana Boskov,3,4.866666666666666
Wes Llewellyn,3,4.866666666666666
Luiz de Miranda Corrêa,3,4.866666666666666
Christopher Robin Hood,3,4.866666666666666
Sreejith Vijayan,3,4.866666666666666
Han Yan,3,4.866666666666666
Darin Ferriola,3,4.866666666666666
Hosimin,3,4.866666666666666
Joe Menendez,6,4.866666666666666
Janusz Kaminski,3,4.866666666666666
Mustafa Kara,6,4.866666666666666
Flying Lotus,3,4.866666666666666
Steven Longhurst,3,4.866666666666666
Gregg Holtgrewe,3,4.866666666666666
Aaron Parpart,3,4.866666666666666
Roger Larry,3,4.866666666666666
Mark Lee,3,4.866666666666666
Chun Sung-joon,3,4.866666666666666
Suresh,12,4.866666666666666
Christopher Ernst,3,4.866666666666666
Yuqi Yin,3,4.866666666666666
Ronald V. Ashcroft,3,4.866666666666666
John Gulager,3,4.866666666666666
Markus Widegren,3,4.866666666666666
Neil Kinsella,3,4.866666666666666
Neil Mandt,3,4.866666666666666
Sean Cranston,3,4.866666666666666
Craig Pryce,3,4.866666666666666
Mathias Ledoux,3,4.866666666666666
Irfan Atasoy,3,4.866666666666666
Manuel Iglesias,6,4.866666666666666
Jonathon Kay,3,4.866666666666666
Brooks Davis,3,4.866666666666666
David Flamholc,6,4.866666666666666
Robert A. Masciantonio,3,4.866666666666666
Tarek Ehlail,3,4.866666666666666
Robert Wilson,3,4.866666666666666
Rick Friedberg,3,4.866666666666666
Edoardo Anton,6,4.866666666666666
Biket Ilhan,8,4.8625
Dan Golden,8,4.8625
Jesús Franco,184,4.8625
Nick Randall,42,4.8619047619047615
Sameh Abdulaziz,18,4.861111111111111
Thomas Lee Rutter,5,4.86
Frank Pérez-Garland,10,4.86
Adolf Gärtner,5,4.86
Rodrigo Van Der Put,5,4.86
Mohamed Samy,5,4.86
Cheng Chow,5,4.86
Hristos Apostolou,10,4.86
Joe de Palmer,10,4.86
Michael Sarne,5,4.86
Rob Hardy,5,4.86
Jarret Tarnol,5,4.86
Daniel Armando,5,4.86
Carlo Vanzina,60,4.858333333333333
Oi-Wah Lam,7,4.857142857142857
Aditya Datt,7,4.857142857142857
Joseph Henson,7,4.857142857142857
Edward Mann,7,4.857142857142857
Guy Maria,7,4.857142857142857
Jorge Coscia,7,4.857142857142857
Neri Parenti,46,4.856521739130435
Mehdi Fakhimzadeh,16,4.85625
Jerry Jameson,9,4.855555555555556
Lillian Hunt,9,4.855555555555556
Damián Romay,11,4.8545454545454545
James R. Haskin,11,4.8545454545454545
Ivo Toman,11,4.8545454545454545
Oswald Mitchell,21,4.852380952380953
Amy Hesketh,6,4.8500000000000005
Amr Salah,6,4.8500000000000005
Bobby Canipe Jr.,6,4.8500000000000005
Andrey Volgin,6,4.8500000000000005
Serdar Gözelekli,6,4.8500000000000005
Mike Peter Reed,6,4.8500000000000005
A.K. Sajan,6,4.8500000000000005
Katarzyna Roslaniec,4,4.85
Shao-Wei Ma,4,4.85
Krystof Hanzlík,4,4.85
John Pogue,4,4.85
W.P. Kellino,8,4.85
Yigal Shilon,4,4.85
Note Chern-Yim,8,4.85
John C. Broderick,4,4.85
Sölve Cederstrand,4,4.85
Alex Visani,4,4.85
Sergey Ginzburg,4,4.85
Kevin Tenney,12,4.85
Velton Lishke,4,4.85
Miguel Vásquez,4,4.85
Don Hulette,4,4.85
Ian Loreños,4,4.85
Arthur Tuoto,4,4.85
Rupert Hitzig,4,4.85
Philip Spink,4,4.85
Raul Garcia,4,4.85
Giuliano Giacomelli,4,4.85
Juan Carlos Vásquez,4,4.85
Ivan Nagy,4,4.85
Kenji Shibayama,4,4.85
Bob Saget,4,4.85
Josh C. Waller,4,4.85
Octavian Repede,4,4.85
Michael Fischa,8,4.85
Percival Rubens,8,4.85
Tarun Mansukhani,4,4.85
Samuel M. Sherman,4,4.85
Bill Brame,4,4.85
Chi Lo,38,4.847368421052631
Roel Reiné,13,4.846153846153846
Nigel Bach,11,4.845454545454545
Ville Salminen,29,4.844827586206897
Carl Colpaert,9,4.844444444444445
April Mullen,9,4.844444444444445
Deepak Bahry,18,4.844444444444445
Sam Irvin,16,4.84375
Dominique Othenin-Girard,7,4.8428571428571425
Jack Ersgard,7,4.8428571428571425
Sajid Khan,7,4.8428571428571425
Pisut Praesangeam,7,4.8428571428571425
Battal Karslioglu,7,4.8428571428571425
Stuart Gillard,7,4.8428571428571425
Amin Q. Chaudhri,7,4.8428571428571425
Aziz Sejawal,12,4.841666666666667
Ernst Hofbauer,34,4.841176470588235
Stephen Kay,5,4.840000000000001
John V. Soto,5,4.840000000000001
Mehdi Jafari,5,4.84
Patricio Valladares,10,4.84
Eduardo Cemano,5,4.84
J.A. Steel,5,4.84
Valeriy Kharchenko,5,4.84
George James Fraser,5,4.84
Fyodor Petrukhin,5,4.84
Stephen Groo,10,4.84
Bridget Smith,5,4.84
Mariano Laurenti,50,4.84
Sermiyan Midyat,5,4.84
Ponram,5,4.84
Curtis Graham,5,4.84
Michael P. Blevins,5,4.84
Jeff Crook,5,4.84
Konstantin Statskiy,5,4.84
Rick Roberts,5,4.84
Lorens Marmstedt,5,4.84
Sukhdev Ahluwalia,5,4.84
Francesco Cinquemani,8,4.8375
Bernard L. Kowalski,8,4.8375
Kazem Ma'asoumi,8,4.8375
Joe Sherlock,22,4.836363636363637
Hugo Bolander,11,4.836363636363637
Mohammad Hossein Latifi,11,4.836363636363637
Ansgar Niebuhr,3,4.833333333333333
Vahid Hosseini,3,4.833333333333333
Fathollah Manoochehri,3,4.833333333333333
Jean Laviron,6,4.833333333333333
Jean Le Vitte,3,4.833333333333333
Katarzyna Priwieziencew,3,4.833333333333333
Andrew Thomas Hunt,3,4.833333333333333
Ömer Ugur,9,4.833333333333333
Aaron Lipstadt,3,4.833333333333333
Eric Stacey,3,4.833333333333333
Baasandorjiin Tsogt-Erdene,3,4.833333333333333
Rodney Jackson,6,4.833333333333333
Stephen Tramontana,3,4.833333333333333
JJ Stomp,3,4.833333333333333
Deran Sarafian,9,4.833333333333333
Timo Linnasalo,6,4.833333333333333
Darin Wood,3,4.833333333333333
Alireza Samadi,3,4.833333333333333
Wing Tai Lau,3,4.833333333333333
John Milton Branton,3,4.833333333333333
H. Gordon Boos,3,4.833333333333333
Bowei Zhang,3,4.833333333333333
Soo-Hyun Kim,3,4.833333333333333
William Allen Castleman,3,4.833333333333333
Adirek Wattaleela,3,4.833333333333333
Kazuhiro Kiuchi,3,4.833333333333333
Jason D. Morris,3,4.833333333333333
Dmitriy Zaytsev,3,4.833333333333333
Maryam Bahrololoomi,3,4.833333333333333
Cláudio Portioli,3,4.833333333333333
David Sheldon,3,4.833333333333333
Irshad,3,4.833333333333333
Mark Goodman,3,4.833333333333333
Brace Beltempo,3,4.833333333333333
Lo-Hui Shaw,3,4.833333333333333
Christopher Fitchett,3,4.833333333333333
Barry Samson,3,4.833333333333333
Martin Gooch,6,4.833333333333333
Prapon Petchinn,6,4.833333333333333
Borko Brajovic,3,4.833333333333333
Victor Milt,3,4.833333333333333
Raynier Brizuela,3,4.833333333333333
Vladimir Feoktistov,3,4.833333333333333
Omri Dorani,3,4.833333333333333
Joel Soisson,6,4.833333333333333
Ryan Lacen,3,4.833333333333333
Parris Reaves,3,4.833333333333333
Mike Mayhall,3,4.833333333333333
Alexis Kardaras,3,4.833333333333333
Kiarash Asadizadeh,3,4.833333333333333
Virginia L. Stone,3,4.833333333333333
Herbert L. Strock,13,4.8307692307692305
Noriaki Yuasa,10,4.83
Jaroslav Balík,20,4.83
Sanjay Khanna,7,4.828571428571428
Dutch Marich,7,4.828571428571428
Candice T. Cain,7,4.828571428571428
Tony Giglio,7,4.828571428571428
Luis Antonio Rodriguez,7,4.828571428571428
Piotr Weresniak,7,4.828571428571428
Sergio Bergonzelli,29,4.827586206896552
Ossi Elstelä,11,4.827272727272727
Nicolás López,11,4.827272727272727
Alfonso Brescia,51,4.825490196078431
John Harwood,4,4.825
Hadi Moghadamdoost,4,4.825
Johannes Pinter,4,4.825
Roberto Mauro,8,4.825
C.B. Harding,4,4.825
André van Heerden,12,4.825
Ricky Umberger,4,4.825
Edward Finney,4,4.825
Krist Rufty,4,4.825
Al Waxman,4,4.825
Lionel Steketee,4,4.825
Stephen Furst,4,4.825
Eben McGarr,4,4.825
Jeff Knite,4,4.825
Roberto Santiago,8,4.825
Yeh Fang,4,4.825
Veerabhadram,4,4.825
Erik Bloomquist,8,4.825
Michael Mclaren,4,4.825
Christopher Leitch,4,4.825
Aleksandr Boguslavskiy,4,4.825
Isaac Florentine,12,4.825
Aleksandr Barshak,8,4.825
Frits Fronz,4,4.825
Armando Fizzarotti,4,4.825
Jeffrey W. Byrd,4,4.825
V.C. Guhanathan,4,4.825
Daniel Knudsen,8,4.825
Phillip Lybrand,4,4.825
Scott Spiegel,4,4.825
Rickey Bird Jr.,4,4.825
Stacy Brown Jr.,4,4.825
Tom Charley,4,4.824999999999999
Catherine Cyran,4,4.824999999999999
K.C. Bokadia,21,4.8238095238095235
Kôyû Ohara,30,4.823333333333333
Yavuz Figenli,52,4.821153846153846
Stamatis Tsarouchas,5,4.82
Afsheen Hussein,5,4.82
Joseph P. Mawra,10,4.82
Aleshia Cowser Jackson,5,4.82
David F. Friedman,5,4.82
Danny J. Boyle,10,4.82
Dilip Gulati,10,4.82
Kyle Schickner,5,4.82
Thaha,10,4.82
Bruno Gaburro,20,4.82
Çetin Karamanbey,5,4.82
Nikolay Zaseev-Rudenko,5,4.819999999999999
Miguel Iglesias,22,4.818181818181818
Jawed Sheikh,6,4.816666666666667
Hugo Diogo,6,4.816666666666666
Pascal Bourdiaux,6,4.816666666666666
Hakan Gürtop,6,4.816666666666666
Joaquín Mazón,6,4.816666666666666
Eric Jeffrey Haims,6,4.816666666666666
Jaime Fernández,6,4.816666666666666
Jake Helgren,6,4.816666666666666
Ali Zamani,7,4.814285714285715
Nigel Hartwell,7,4.814285714285715
Bryan Michael Stoller,7,4.814285714285715
Sidney Knight,7,4.814285714285715
Gérard Loubeau,8,4.8125
Siro Marcellini,8,4.8125
Joaquín Coll Espona,9,4.811111111111111
Osvaldo Civirani,19,4.810526315789474
Gerardo Sofovich,10,4.8100000000000005
William Tannen,10,4.8100000000000005
Ahmad Idham,35,4.808571428571429
Donald A. Davis,12,4.808333333333334
Jason Impey,45,4.806666666666667
Iraj Ghaderi,38,4.8052631578947365
Antonín Kachlík,19,4.8052631578947365
Punit Malhotra,4,4.800000000000001
Audrey Cummings,4,4.800000000000001
Jeff Burr,18,4.800000000000001
Ramzi Abed,9,4.800000000000001
Taner Oguz,9,4.800000000000001
Aku Akbar,9,4.800000000000001
Yunxiang Lin,3,4.8
Bobby Roe,4,4.8
Ralf Gregan,12,4.8
Sune Lund-Sørensen,5,4.8
Phil Herman,9,4.8
Jamie Nash,3,4.8
Justin P. Lange,3,4.8
Lawrence D'Souza,17,4.8
Katrine Hedman,4,4.8
Dan Levy Dagerman,3,4.8
Abhishek Chhadha,5,4.8
Yumi Yoshiyuki,7,4.8
Dick Cruikshanks,6,4.8
Javier Elorrieta,10,4.8
Shana Betz,3,4.8
Ross Venokur,3,4.8
Tilde Harkamp,3,4.8
Tigran Keosayan,8,4.8
Aaron B. Koontz,4,4.8
Zachary Ramelan,4,4.8
Larry G. Spangler,6,4.8
Robert Kubilos,4,4.8
Sobhan,3,4.8
Jean-Yves Bigras,3,4.8
Michael S. Rodriguez,3,4.8
Steve Barnett,4,4.8
Olga Zhukova,4,4.8
Sean Hogan,3,4.8
Armen Ananikyan,5,4.8
Konrad Aksinowicz,3,4.8
Peter Ringgaard,5,4.8
Afdhere Jama,4,4.8
Per G. Holmgren,3,4.8
Tanveer Khan,3,4.8
Alberto G. Rodriguez,3,4.8
Rakesh,3,4.8
Takao Nakano,4,4.8
Raj Kaushal,3,4.8
Roger Paradiso,3,4.8
Paul Collet,6,4.8
S.K. Subash,3,4.8
Remo D'Souza,8,4.8
Bobby A. Suarez,8,4.8
MJ Lallo,3,4.8
Robert Iscove,5,4.8
Roger Hanin,5,4.8
Jeff Joslin,3,4.8
Osamu Yamashita,3,4.8
Carlo Infascelli,5,4.8
Phil Claydon,3,4.8
Bao Nhân,3,4.8
Pablo Aragüés,5,4.8
Nicolau Breyner,3,4.8
Giorgio Cristallini,4,4.8
William Margold,3,4.8
Joe Ritter,3,4.8
Brett Rapkin,6,4.8
Joe Leone,10,4.8
Simon Pearce,3,4.8
George Mendeluk,7,4.8
Debbie D'Souza,4,4.8
Paul Berkenman,3,4.8
Rodrigo Bittencourt,3,4.8
Geoffrey de Valois,4,4.8
Christie Will Wolf,7,4.8
José Luis González de León,3,4.8
Brian K. Williams,3,4.8
Burt P. Lynwood,3,4.8
Rebekah McKendry,4,4.8
Tyler Benjamin,5,4.8
John Lawrence,3,4.8
Larry Fessenden,12,4.8
Metin Balekoglu,3,4.8
Jonas Cornell,6,4.8
David Kerr,6,4.8
José Ramón Larraz,24,4.8
Birgitta Svensson,3,4.8
Theeratorn Siriphunvaraporn,10,4.8
Adel Sadiq,3,4.8
Alin Bijan,4,4.8
Justin Routt,3,4.8
Tony Felosi,3,4.8
Christopher Wesley Moore,6,4.8
Keir Siewert,3,4.8
Frank Sudol,3,4.8
Fabrizio Prada,6,4.8
York Alec Shackleton,5,4.8
Matt Sconce,4,4.8
László Illés,3,4.8
Mohammad Hamzei,4,4.8
Raymond Cogen,3,4.8
Mark Young,7,4.8
Kwok-Kuen Cheung,4,4.8
Michel Berkowitch,7,4.8
André Koob,3,4.8
Adelchi Bianchi,3,4.8
Hasan Tolga Pulat,3,4.8
David Nutter,3,4.8
Siamak Shayeghi,10,4.8
David Mitchell,10,4.8
Rody Claude,3,4.8
Yu-Shan Huang,4,4.8
Andres Beltran,3,4.8
Andrew Traucki,6,4.8
Sau Hin Ha,3,4.8
Ivo Sasek,4,4.8
Patrick Dewolf,3,4.8
Kiefer Liu,10,4.8
Jean-Louis Daniel,7,4.8
Jacob Harvey,3,4.8
Ádám Tõsér,7,4.8
Marina Kunarova,3,4.8
Filippos Fylaktos,23,4.7956521739130435
Mariano Ozores,95,4.7894736842105265
Chiska Doppert,9,4.788888888888889
Y.V.S. Chowdary,9,4.788888888888889
Hung-Wah Leung,9,4.788888888888889
Charles Nemes,8,4.7875
Svyatoslav Podgaevskiy,7,4.785714285714286
David Lister,14,4.785714285714286
John R. Leonetti,7,4.785714285714286
Mukadas Makhmudov,7,4.785714285714286
Hussein Emara,6,4.783333333333333
Michael Walker,6,4.783333333333333
Naki Yurter,12,4.783333333333333
Behrouz Shoaybi,6,4.783333333333333
Phil Nibbelink,6,4.783333333333333
Vagelis Seilinos,6,4.783333333333333
Andy Milligan,28,4.7821428571428575
Ed Hunt,11,4.781818181818182
Karel Steklý,21,4.780952380952381
Tyler Graham Pavey,5,4.78
John R. Hand,5,4.779999999999999
Hamid Rakhshani,5,4.779999999999999
Wilfred Noy,5,4.779999999999999
Kuan-Chang Li,5,4.779999999999999
G. Marthandan,5,4.779999999999999
Pino Tosini,5,4.779999999999999
Brian Thomas Jones,5,4.779999999999999
Michael Rock,5,4.779999999999999
Zane Hershberger,5,4.779999999999999
Kelly Hughes,5,4.779999999999999
Robert Alaniz,10,4.779999999999999
José María Elorrieta,33,4.778787878787878
Vinayan,37,4.778378378378378
Yassin Ismail Yassin,9,4.777777777777778
Ignacio F. Iquino,61,4.777049180327868
William Lee,13,4.776923076923077
Hosseinali Fallah Layalestani,4,4.775
Hsun-Wei David Chang,4,4.775
Suresh Vinu,4,4.775
Erik Peter Carlson,4,4.775
Ilya Kulikov,4,4.775
Radoslaw Markiewicz,4,4.775
M. Kalanjiyam,4,4.775
David Lee Madison,4,4.775
Carlo Padial,4,4.775
Paul Aratow,4,4.775
Ravi Raja,4,4.775
Arthur Hoerl,4,4.775
John Catheline,4,4.775
Craig Tudor James,4,4.775
Kostas Hatzihristos,8,4.775
Daniel Mart,4,4.775
Ken Cosentino,4,4.775
Seif Youssef,4,4.775
Thierry Notz,4,4.775
Rados Bajic,4,4.775
Giannis Papadakos,4,4.7749999999999995
Steven R. Monroe,19,4.773684210526316
Enrico Oldoini,15,4.7733333333333325
Hitoshi Ishikawa,11,4.7727272727272725
Pasquale Fanetti,11,4.7727272727272725
Warren P. Sonoda,11,4.7727272727272725
Jamie Adams,11,4.7727272727272725
Eddy Matalon,14,4.771428571428571
Gabriel Aghion,7,4.771428571428571
Bedran Güzel,7,4.771428571428571
Chalong Pakdeevijit,7,4.771428571428571
Emmanuel Itier,7,4.771428571428571
David Winning,10,4.7700000000000005
Ali Ghavitan,10,4.77
Viktor Deryugin,3,4.766666666666667
Jill Maxcy,3,4.766666666666667
Trey Walker,3,4.766666666666667
Dale Trevillion,6,4.766666666666667
Ahmed Zain,6,4.766666666666667
Nabh Kumar 'Raju',3,4.766666666666667
Fei Xiao,3,4.766666666666667
Mark J. Howard,3,4.766666666666667
Néstor Lescovich,3,4.766666666666667
Rambhala,3,4.766666666666667
Niki Koss,3,4.766666666666667
Thanapon Maliwan,3,4.766666666666667
Stephina Zwane,3,4.766666666666667
Ali Sajjadi Hosseini,3,4.766666666666667
Ray Martin,3,4.766666666666667
Manoj Agrawal,3,4.766666666666667
Ken Comito,3,4.766666666666667
Tom Hines,3,4.766666666666667
Thanasis Antoniou,3,4.766666666666667
Carlo Giudice,3,4.766666666666667
Max H. Boulois,3,4.766666666666667
Vincent Soberano,3,4.766666666666667
Nicholas Humphries,6,4.766666666666667
Ray Heinz,3,4.766666666666667
Dean Crow,3,4.766666666666667
Carlitos Landeo,6,4.766666666666667
Neal Sundstrom,6,4.766666666666667
Ernesto Aguilar,9,4.766666666666667
Frédéric Grousset,3,4.766666666666667
Mauricio Valle,3,4.766666666666667
Egor Konchalovskiy,12,4.766666666666667
Frank Pinnock,6,4.766666666666667
N.D. Kothari,3,4.766666666666667
Don Schain,6,4.766666666666667
Taiwo Egunjobi,3,4.766666666666667
Yung-Chang Li,3,4.766666666666667
Dominick Brascia,3,4.766666666666667
Hazem Fouda,3,4.766666666666667
H. Kaye Dyal,3,4.766666666666667
Stephan Schultze,3,4.766666666666667
Dmitriy Korobkin,3,4.766666666666667
Ihab Radhi,6,4.766666666666667
Phil Flores,3,4.766666666666667
Shekhar S. Jha,3,4.766666666666667
Ricardo Tavera,3,4.766666666666667
David D. Ford,3,4.766666666666667
Richard Halpern,3,4.766666666666667
Roberto Mauri,26,4.765384615384615
Sirus Alvand,22,4.763636363636364
Emilio Vieyra,27,4.762962962962963
Louis Nero,8,4.7625
Harold Cronk,8,4.7625
Mustafa Ugur Yagcioglu,13,4.7615384615384615
Louis Soulanes,5,4.76
Alexander Tuschinski,5,4.76
Mark A.Z. Dippé,5,4.76
Tolgay Ziyal,5,4.76
Huayang Fu,5,4.76
Chris Jaymes,5,4.76
Takis Simonetatos,5,4.76
Rachel Gordon,5,4.76
James Panetta,5,4.76
Hassan Mohammad Zade,5,4.76
Ibrahim Afifi,5,4.76
Teli Share,5,4.76
Christoph Gampl,5,4.76
Aleksandr Babaev,5,4.76
Ricardo Islas,17,4.758823529411765
Jason Campbell,35,4.757142857142857
Paul Leder,21,4.757142857142857
Khabib Faiziyev,7,4.757142857142857
Dharmesh Darshan,7,4.757142857142857
James D.R. Hickox,7,4.757142857142857
Armand Mastroianni,7,4.757142857142857
Henri Lepage,9,4.755555555555556
Norman J. Warren,9,4.7555555555555555
Stephen Carpenter,4,4.75
Lance McDaniel,4,4.75
Colin Theys,8,4.75
Cüneyt Inay,4,4.75
Ruben Gevorkyants,6,4.75
Börje Nyberg,4,4.75
Ayman Makram,6,4.75
Frank Q. Dobbs,4,4.75
Laert Vagharshyan,4,4.75
Bob Cook,8,4.75
Ali Shah Hatami,10,4.75
Dean Francis,4,4.75
William J Howard III,4,4.75
Jharana Thapa,4,4.75
Eva Jin,4,4.75
Fernando Merinero,12,4.75
Roberto Lippolis,4,4.75
Barry Chu,4,4.75
Eddie Beverly Jr.,4,4.75
Sadrac González-Perellón,4,4.75
Gianni Siragusa,6,4.75
I. Drakos,4,4.75
Brice Mack,4,4.75
Andrew Sinclair,4,4.75
Orson Oblowitz,4,4.75
Dimitri Logothetis,13,4.746153846153846
Fabián Forte,11,4.745454545454546
Sam Firstenberg,20,4.745
Cirio H. Santiago,47,4.74468085106383
Feng-Pan Yao,9,4.7444444444444445
Poj Arnon,37,4.743243243243243
Jenõ Hódi,7,4.742857142857143
Warren Dudley,7,4.742857142857143
Luis María Delgado,31,4.741935483870968
Sig Shore,5,4.74
David Murphy,5,4.74
Phillip Guzman,5,4.74
Kurando Mitsutake,5,4.74
Rigoberto Castañeda,5,4.74
Lakisha R. Lemons,5,4.74
Ka-Yan Leung,5,4.74
Ramón Quadreny,5,4.74
Bitto Albertini,23,4.739130434782608
Gabriela Tagliavini,8,4.7375
Satoru Kobayashi,8,4.7375
Antonis Papadantonakis,8,4.7375
Kelong Li,8,4.7375
Dinesh D'Souza,8,4.7375
Andrei Feher,8,4.7375
Mikhail Raskhodnikov,8,4.7375
Jun Gallardo,14,4.735714285714286
Lucy Ciara McCutcheon,14,4.735714285714286
Guido Malatesta,18,4.733333333333333
Demian Fuica,3,4.733333333333333
Juan María Codina,3,4.733333333333333
Hamid Bahmani,3,4.733333333333333
Peter Woodcock,3,4.733333333333333
Anna Wieczur-Bluszcz,6,4.733333333333333
Mike Testin,3,4.733333333333333
Andrew P. Jones,3,4.733333333333333
Ahmed Elnahas,3,4.733333333333333
Tate Steinsiek,3,4.733333333333333
William Leonardo Molina,3,4.733333333333333
Simuel Denell Rankins,3,4.733333333333333
Brent Ryan Green,3,4.733333333333333
Jerzy Macc,3,4.733333333333333
Carlota Pereda,3,4.733333333333333
Shawn Sourgose,3,4.733333333333333
Mark Anthony Del Negro,3,4.733333333333333
Christian James,3,4.733333333333333
Víctor Ugalde,9,4.733333333333333
Larry Wade Carrell,6,4.733333333333333
Gabrielle Beaumont,3,4.733333333333333
Laurens C. Postma,3,4.733333333333333
Carlos González Sariñana,6,4.733333333333333
Olias Barco,3,4.733333333333333
Andreas Schmidbauer,3,4.733333333333333
Hossein Madani,3,4.733333333333333
Mark Edwin Robinson,3,4.733333333333333
Lei Huang,3,4.733333333333333
Isavella Mavraki,3,4.733333333333333
François Campaux,3,4.733333333333333
Greg Garrison,3,4.733333333333333
Edgardo Castro,3,4.733333333333333
Chris Simoes,3,4.733333333333333
Jason DeVan,3,4.733333333333333
Juan Bosch,27,4.733333333333333
Yoshikazu Ishii,3,4.733333333333333
Anthony Nardolillo,3,4.733333333333333
Yiu-Kuen Ng,6,4.733333333333333
Allen Kool,3,4.733333333333333
Michelle Nessk,3,4.733333333333333
Shaun Rana,3,4.733333333333333
Jerry Gross,3,4.733333333333333
Sheng-jun Yu,3,4.733333333333333
Christopher Maggard,3,4.733333333333333
Mustafa Miraç Kaya,3,4.733333333333333
Vincent Monton,3,4.733333333333333
Álvaro de Armiñán,3,4.733333333333333
Luana Claxton Fredericks,3,4.733333333333333
Antonio Dyaz,3,4.733333333333333
Jojo Nadela,3,4.733333333333333
Wilson Chin,10,4.7299999999999995
Erwin van den Eshof,14,4.728571428571429
Dario Germani,7,4.728571428571429
Manuel Zecena Diéguez,7,4.728571428571429
Rasmus Heide,7,4.728571428571429
Orçun Benli,7,4.728571428571429
Gunnar Höglund,7,4.728571428571429
Matti Soikkeli,7,4.728571428571429
Jeff London,7,4.728571428571429
Thomas Marcum,11,4.7272727272727275
William Butler,15,4.7266666666666675
Patrick Horvath,4,4.7250000000000005
John Hilbard,12,4.7250000000000005
Enzo Doria,4,4.725
Zack Parker,4,4.725
Georgi Kevorkov,4,4.725
Walter Taylaur,4,4.725
Vladimír Vlcek,4,4.725
Jason Murphy,4,4.725
Straw Weisman,4,4.725
Howard Avedis,12,4.725
Gerald Rascionato,4,4.725
Ken Dixon,4,4.725
Duncan Roy,4,4.725
Raymond Wood,4,4.725
Vijay Krishna Acharya,4,4.725
Edward Boase,4,4.725
Santhosh P. Jayakumar,8,4.725
David Winters,13,4.723076923076923
Andy Sidaris,13,4.723076923076923
Ilias Mylonakos,22,4.722727272727273
Ib Mossin,9,4.722222222222222
Stanley A. Long,9,4.722222222222222
Chris Sun,5,4.720000000000001
Izzy Lee,5,4.720000000000001
Fábio Barreto,10,4.720000000000001
Kirk Harris,5,4.720000000000001
Bozo Sprajc,5,4.720000000000001
Amjad Khan,5,4.720000000000001
Harald Franklin,5,4.720000000000001
Steven Rush,5,4.720000000000001
Jyotin Goel,5,4.720000000000001
Kostas Bakodimos,5,4.720000000000001
Federico Alotto,5,4.72
Amasi Damiani,11,4.718181818181818
Djamel Bensalah,6,4.716666666666667
Richard E. Cunha,6,4.716666666666667
